alert_id,station_name,river_name,alert_type,severity,risk_score,risk_category,violation_reasons,top_model_drivers,rule_explanation,shap_explanation,historical_context_if_available,recommended_action
89f088c6,"Dandi Creek, Village. Dandi, Taluka. Palghar, District. Thane.",Dandi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,13.31,Low Risk,DO (4.4 < 5); BOD (13.0 > 3),,Non-compliant because DO is 4.00 mg/L (below 5); BOD is 16.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
fc9defab,"Sarwali Creek, Village. Sarwali, Taluka. Palghar, District. Thane.",Sarwali,Regulatory Violation | ML Non-Compliance,High,5.0,Low Risk,DO (4.8 < 5); BOD (7.0 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
e21a0163,"Navapur sea, Village. Navapur, Taluka. Palghar, District. Thane.",Navapur,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,8.46,Low Risk,DO (4.9 < 5); BOD (12.0 > 3),,Non-compliant because DO is 4.40 mg/L (below 5); BOD is 16.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
676cc5d9,"BPT, Navapur, Village. Navapur, Taluka. Palghar, District. Thane.",BPT/Navapur,Regulatory Violation | ML Non-Compliance | High Risk Score | Persistent Hotspot,Severe,58.38,High Risk,DO (1.0 < 5); BOD (34.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 54.00 mg/L (above 3). Risk category: Severe Risk.,,None,Dispatch immediate field monitoring team
8b5715f1,"Tarapur MIDC Nalla ( near Sump 1), Village. MIDC Tarapur, Taluka. Palghar, District. Thane.",Tarapur Midc,Regulatory Violation | ML Non-Compliance | Severe Risk Score | Persistent Hotspot,Severe,77.6,Severe Risk,DO (0.3 < 5); BOD (50.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 58.00 mg/L (above 3). Risk category: Severe Risk.,,None,Dispatch immediate field monitoring team
3f084bc7,"Tarapur MIDC Nalla ( Near Sump 2), Village. MIDC  Tarapur, Taluka. Palghar, District. Thane.",Tarapur Midc,Regulatory Violation | ML Non-Compliance | Severe Risk Score | Persistent Hotspot,Severe,77.6,Severe Risk,DO (0.3 < 5); BOD (50.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 110.00 mg/L (above 3). Risk category: Severe Risk.,,None,Dispatch immediate field monitoring team
31b79e9a,"Tarapur MIDC Nalla ( Near Sump 3), Village. MIDC  Tarapur, Taluka. Palghar, District. Thane.",Tarapur Midc,Regulatory Violation | ML Non-Compliance | Severe Risk Score | Persistent Hotspot,Severe,77.6,Severe Risk,DO (0.3 < 5); BOD (65.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 210.00 mg/L (above 3). Risk category: Severe Risk.,,None,Dispatch immediate field monitoring team
6cba0ebf,"Savta Creek, Village. Savta, Taluka. Dahanu, District. Thane.",Savta,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,9.11,Low Risk,DO (4.5 < 5); BOD (9.0 > 3),,Non-compliant because DO is 4.00 mg/L (below 5); BOD is 12.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ea9e68c8,"Dahanu Creek at Dahanu Fort, Village. Danugaon, Taluka. Dahanu, District. Thane.",Dahanu,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,9.06,Low Risk,DO (4.4 < 5); BOD (8.0 > 3),,Non-compliant because DO is 4.20 mg/L (below 5); BOD is 14.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
53decc74,"Ulhas creek at Reti bunder at D/s of Kalyan. Bhiwandi bridge, Village. Kalyan, Taluka. Kalyan, District. Thane.",Ulhas,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,4.26,Low Risk,BOD (8.0 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ce36b858,"Ulhas river at U/s of NRC Bund, Village. Mohane, Taluka. Kalyan, District. Thane.",Ulhas,Regulatory Violation | ML Non-Compliance,High,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
79fa4198,Vashi Creek at Vashi Bridge,Vashi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,9.91,Low Risk,DO (4.4 < 5); BOD (9.0 > 3),,Non-compliant because DO is 4.40 mg/L (below 5); BOD is 12.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
eb8e54f3,Vashi Creek at Airoli Bridge,Vashi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,12.31,Low Risk,DO (4.1 < 5); BOD (9.0 > 3),,Non-compliant because DO is 4.50 mg/L (below 5); BOD is 14.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
da512781,Thane creek Flamingo Sanctuary,Thane,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,13.16,Low Risk,DO (4.1 < 5); BOD (10.0 > 3),,Non-compliant because DO is 4.40 mg/L (below 5); BOD is 12.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
8e54ab83,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",Patalganga,Regulatory Violation | ML Non-Compliance,High,0.17,Low Risk,BOD (3.2 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
20a9a7e3,"Patalganga river at Savroli bridge, Village. Savroli,Taluka. Khalapur,District. Raigad.",Patalganga,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
f09a080f,"Panvel creek at Kopra bridge, Village. Kopra,Taluka. Panvel, District. Raigad.",Panvel,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because BOD is 3.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
95d215f9,"Kundalika river at Are Khurd (Saline zone), Village.Arekhurd,Taluka. Roha, District. Raigad.",Kundalika,Regulatory Violation | ML Non-Compliance,High,0.17,Low Risk,BOD (3.2 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
58099e0f,"Kundalika river near Salav bridge (Saline zone), Village.Salav, Taluka. Roha, District. Raigad.",Kundalika,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,8.26,Low Risk,DO (4.5 < 5); BOD (8.0 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ad8766d8,"Amba river at D/s of Waken bridge, Village. Waken phata, Taluka. Roha, District. Raigad. ( u/s of the jackwells of M/s Supreme Petrochemicals & MIDC )",Amba,Regulatory Violation | ML Non-Compliance,High,0.68,Low Risk,BOD (3.8 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
9b40df54,"Pedhi river near road bridge at Dadhi. Pedhi village, Village. Dadhi. Pedhi, Taluka. Bhatkuli, District. Amravati.",Pedhi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because DO is 4.30 mg/L (below 5); BOD is 4.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ed6d2754,"Purna river near Achalpur. Amravati road bridge, Asegaon, Village. Asegaon,Taluka. Chandur Bazar, District. Amravati.",Purna,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
31d5ae79,Chandrabhaga river at chandur jahanpur thesil daryapur Dist- Amravati,Chandrabhaga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.51,Low Risk,BOD (3.6 > 3),,Non-compliant because BOD is 4.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
31db2d26,"Purna river at Kolhapur Tal- Daryapur, Dist- Amravati",Purna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.77,Low Risk,BOD (3.9 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
fb464357,"Penganga river at washim- risod road bridge, village asegaonpen, Tal-risod, dist- washim",Penganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.02,Low Risk,BOD (4.2 > 3),,Non-compliant because BOD is 4.10 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
8a2a7ada,"Purna River at Dhupeshwar at u/s of Malkapur water works, Malkapur, Dist.Akola",Purna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.23,Low Risk,BOD (6.8 > 3),,Non-compliant because BOD is 4.40 mg/L (above 3); pH is 8.60 (outside 6.5-8.5). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
3530e42a,"Purna river at D/s of confluence of Morna and Purna, at Andura Village, Village. Andura, Taluka. Balapur, District. Akola.",Purna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.7,Low Risk,BOD (5.0 > 3),,Non-compliant because BOD is 4.70 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
4a2ef8d4,Morna River D/s of Railway Bridge Akola ,Morna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.79,Low Risk,BOD (5.1 > 3),,Non-compliant because DO is 4.40 mg/L (below 5); BOD is 9.10 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
fc99555d,Penganga River at Mehkar .Buldana Bridge.Akola,Penganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.15,Low Risk,BOD (3.5 > 3); pH (8.7 not in 6.5-8.5),,Non-compliant because BOD is 4.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
37ccca64,"Lonar surovar lake, near kamalja devi temple. Tal- lonar Dist- Buldhana",Lonar Surovar,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,38.53,Moderate Risk,BOD (44.0 > 3); pH (9.5 not in 6.5-8.5),,Non-compliant because BOD is 31.00 mg/L (above 3); pH is 9.70 (outside 6.5-8.5). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
226d5745,"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",Kolar,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
e2184dbb,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",Kanhan,Regulatory Violation | ML Non-Compliance,High,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because BOD is 3.50 mg/L (above 3); pH is 8.60 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
a266a323,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",Kanhan,Regulatory Violation | ML Non-Compliance,High,0.51,Low Risk,BOD (3.6 > 3),,Non-compliant because BOD is 4.40 mg/L (above 3); pH is 8.60 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
7617f5ba,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",Wardha,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
fa1f9228,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",Kanhan,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,19.95,Low Risk,DO (3.4 < 5); BOD (11.4 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
abc81731,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.94,Low Risk,BOD (4.1 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
888e76a2,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",Wena,Regulatory Violation | ML Non-Compliance,High,1.7,Low Risk,BOD (5.0 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
4f809742,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",Wena,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.55,Low Risk,BOD (6.0 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
471cc9a1,"Nag river near ambazari lake, Dist- Nagpur",Nag,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.43,Low Risk,BOD (3.5 > 3),,Non-compliant because BOD is 4.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
0387f8e8,Nag river  near bhandewadi bridge Dist- Nagpur,Nag,Regulatory Violation | ML Non-Compliance | High Risk Score | Persistent Hotspot,Severe,53.77,High Risk,DO (0.3 < 5); BOD (22.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 32.60 mg/L (above 3). Risk category: High Risk.,,None,Dispatch immediate field monitoring team
c47e6c12,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",Nag,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,50.37,High Risk,DO (0.3 < 5); BOD (18.0 > 3),,Non-compliant because DO is 0.30 mg/L (below 5); BOD is 24.80 mg/L (above 3). Risk category: High Risk.,,None,Dispatch immediate field monitoring team
b1c33250,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",Pilli,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,50.79,High Risk,DO (0.3 < 5); BOD (18.5 > 3),,Non-compliant because DO is 1.20 mg/L (below 5); BOD is 13.90 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
334afd14,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",Pilli,Regulatory Violation | ML Non-Compliance | High Risk Score | Persistent Hotspot,Severe,69.94,High Risk,DO (0.3 < 5); BOD (41.0 > 3),,Non-compliant because DO is 1.60 mg/L (below 5); BOD is 11.20 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
52f9e603,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.13,Low Risk,BOD (5.5 > 3),,Non-compliant because BOD is 4.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ab8b5c66,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.04,Low Risk,BOD (5.4 > 3),,Non-compliant because BOD is 3.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
85036e1e,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because BOD is 4.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
d3895fc1,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Gosekhurd,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
1a41e757,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.26,Low Risk,BOD (3.3 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
a38ebf0f,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",Wardha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.94,Low Risk,BOD (4.1 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
a83a02f5,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",Wardha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
c7ddd519,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.17,Low Risk,BOD (3.2 > 3),,Non-compliant because BOD is 4.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
9ed8dffb,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",Wainganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.43,Low Risk,BOD (3.5 > 3),,Non-compliant because BOD is 4.90 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
f46dda04,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",Penganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.17,Low Risk,BOD (3.2 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
2dc6189b,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",Penganga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.19,Low Risk,BOD (4.4 > 3),,Non-compliant because BOD is 3.70 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
eda16831,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",Wardha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.6,Low Risk,BOD (3.7 > 3),,Non-compliant because BOD is 3.70 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
aefad2bf,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",Wardha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.51,Low Risk,BOD (3.6 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
dacd86e6,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",Wardha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because BOD is 3.30 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
94da8da7,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.02,Low Risk,BOD (4.2 > 3),,Non-compliant because DO is 4.00 mg/L (below 5); BOD is 6.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
3851a468,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.02,Low Risk,BOD (4.2 > 3),,Non-compliant because DO is 4.10 mg/L (below 5); BOD is 6.20 mg/L (above 3); pH is 8.60 (outside 6.5-8.5). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
fbd9e089,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance,High,0.17,Low Risk,BOD (3.2 > 3),,Non-compliant because pH is 9.10 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
c624ae75,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Chikhali Nallah Meets Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,5.45,Low Risk,BOD (9.4 > 3),,Non-compliant because DO is 3.00 mg/L (below 5); BOD is 8.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
3f20eef0,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because DO is 4.80 mg/L (below 5); BOD is 4.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
a610dd9c,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because BOD is 4.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
213e71b3,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because DO is 4.80 mg/L (below 5); BOD is 8.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ac64ccfd,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,5.7,Low Risk,DO (4.5 < 5); BOD (5.0 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
d07aafdd,"Godavari river at Nandur.Madhmeshwar Dam, Village. Nandur, Taluka. Niphad, District. Nashik.",Godavari,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.40 mg/L (above 3); pH is 9.30 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
2b5e0ce6,"Darna river at Chehedi water works (pumping station), Village. Chehedi, Taluka. Nashik, District. Nashik.",Darna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.34,Low Risk,BOD (3.4 > 3),,Non-compliant because DO is 4.70 mg/L (below 5); BOD is 5.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
e2a014dc,"Darna river at Aswali ( Darna Dam),Village. Aswali,Taluka. Igatpuri,District. Nashik.",Darna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.51,Low Risk,BOD (3.6 > 3),,Non-compliant because BOD is 3.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
709caeed,"Darna river at MES site pumping station, Village. Bhagur, Taluka. Nashik, District. Nashik.",Darna,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.80 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
8c2a368c,"Darna river at Bhagur pumping station near Pandhurli bridge, Village. Bhagur,Taluka. Nashik,District. Nashik.",Darna,Regulatory Violation | ML Non-Compliance,High,2.16,Low Risk,DO (4.9 < 5); BOD (4.6 > 3),,Non-compliant because BOD is 4.80 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
f9665efc,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",Darna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because DO is 4.60 mg/L (below 5); BOD is 5.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
9bea40dd,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",Girna,Regulatory Violation | ML Non-Compliance,High,1.36,Low Risk,BOD (4.6 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
7b97647c,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",Tapi,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because DO is 4.60 mg/L (below 5); BOD is 3.80 mg/L (above 3); pH is 8.60 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
7813e1d5,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",Tapi,Regulatory Violation | ML Non-Compliance,High,1.53,Low Risk,BOD (4.8 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
d94ab73d,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",Bori,Regulatory Violation | ML Non-Compliance,High,1.02,Low Risk,BOD (4.2 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
717d054f,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",Hiwara,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
d5877d17,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",Mor,Regulatory Violation | ML Non-Compliance,High,0.68,Low Risk,BOD (3.8 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
7add0213,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",Titur,Regulatory Violation | ML Non-Compliance,High,3.93,Low Risk,DO (4.7 < 5); BOD (4.8 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
